Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2015,34004,043020000,TRITON COMM COLL DISTR 504,0.352,9.457
2015,34004,060340000,NORTH RIVERSIDE PUBLIC LIBRARY DISTRICT,0.393,9.457
2015,34004,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,9.457
2015,34004,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,9.457
2015,34005,010010000,COUNTY OF COOK,0.552,13.449
2015,34005,010010001,CONSOLIDATED ELECTIONS,0.034,13.449
2015,34005,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.449
2015,34005,020250000,TOWN   RIVERSIDE,0.112,13.449
2015,34005,020250002,GENERAL ASSISTANCE   RIVERSIDE,0.013,13.449
2015,34005,020250003,ROAD AND BRIDGE RIVERSIDE,0.000,13.449
2015,34005,020250004,RIVERSIDE MENTAL HEALTH DISTRICT,0.123,13.449
2015,34005,030720000,VILLAGE OF   LYONS,2.503,13.449
2015,34005,030720001,VILLAGE OF LYONS LIBRARY FUND,0.468,13.449
2015,34005,040570000,SCHOOL DISTRICT 96,5.453,13.449
2015,34005,042100000,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,3.327,13.449
2015,34005,043020000,TRITON COMM COLL DISTR 504,0.352,13.449
2015,34005,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,13.449
2015,34005,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,13.449
2015,34006,010010000,COUNTY OF COOK,0.552,12.895
2015,34006,010010001,CONSOLIDATED ELECTIONS,0.034,12.895
2015,34006,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,12.895
2015,34006,020250000,TOWN   RIVERSIDE,0.112,12.895
2015,34006,020250002,GENERAL ASSISTANCE   RIVERSIDE,0.013,12.895
2015,34006,020250003,ROAD AND BRIDGE RIVERSIDE,0.000,12.895
2015,34006,020250004,RIVERSIDE MENTAL HEALTH DISTRICT,0.123,12.895
2015,34006,031090000,VILLAGE OF   RIVERSIDE,2.008,12.895
2015,34006,031090001,VILLAGE OF RIVERSIDE LIBRARY FUND,0.409,12.895
2015,34006,040570000,SCHOOL DISTRICT 96,5.453,12.895
2015,34006,042100000,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,3.327,12.895
2015,34006,043020000,TRITON COMM COLL DISTR 504,0.352,12.895
2015,34006,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,12.895
2015,34006,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,12.895
2015,34007,010010000,COUNTY OF COOK,0.552,10.478
2015,34007,010010001,CONSOLIDATED ELECTIONS,0.034,10.478
2015,34007,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.478
2015,34007,020250000,TOWN   RIVERSIDE,0.112,10.478
2015,34007,020250002,GENERAL ASSISTANCE   RIVERSIDE,0.013,10.478
2015,34007,020250003,ROAD AND BRIDGE RIVERSIDE,0.000,10.478
2015,34007,020250004,RIVERSIDE MENTAL HEALTH DISTRICT,0.123,10.478
2015,34007,040570000,SCHOOL DISTRICT 96,5.453,10.478
2015,34007,042100000,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,3.327,10.478
2015,34007,043020000,TRITON COMM COLL DISTR 504,0.352,10.478
2015,34007,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,10.478
2015,34007,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,10.478
2015,34008,010010000,COUNTY OF COOK,0.552,13.075
2015,34008,010010001,CONSOLIDATED ELECTIONS,0.034,13.075
2015,34008,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.075
2015,34008,020250000,TOWN   RIVERSIDE,0.112,13.075
2015,34008,020250002,GENERAL ASSISTANCE   RIVERSIDE,0.013,13.075
2015,34008,020250003,ROAD AND BRIDGE RIVERSIDE,0.000,13.075
2015,34008,020250004,RIVERSIDE MENTAL HEALTH DISTRICT,0.123,13.075
2015,34008,031090000,VILLAGE OF   RIVERSIDE,2.008,13.075
2015,34008,031090001,VILLAGE OF RIVERSIDE LIBRARY FUND,0.409,13.075
2015,34008,040570000,SCHOOL DISTRICT 96,5.453,13.075
2015,34008,042100000,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,3.327,13.075
2015,34008,043020000,TRITON COMM COLL DISTR 504,0.352,13.075
2015,34008,070470000,RIVERSIDE LAWN FIRE PROTECTION DISTRICT,0.180,13.075
2015,34008,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,13.075
2015,34008,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,13.075
2015,35001,010010000,COUNTY OF COOK,0.552,11.184
2015,35001,010010001,CONSOLIDATED ELECTIONS,0.034,11.184
2015,35001,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.184
2015,35001,020260000,TOWN   SCHAUMBURG,0.120,11.184
2015,35001,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,11.184
2015,35001,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,11.184
2015,35001,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0.000,11.184
2015,35001,040210000,SCHOOL DISTRICT C C  54,4.332,11.184
2015,35001,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,11.184
2015,35001,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,11.184
2015,35001,050960000,SCHAUMBURG PARK DISTRICT,0.729,11.184
2015,35001,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,11.184
2015,35001,070500000,ROSELLE FIRE PROTECTION DISTRICT,0.683,11.184
2015,35001,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.184
2015,35001,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,11.184
2015,35002,010010000,COUNTY OF COOK,0.552,11.594
2015,35002,010010001,CONSOLIDATED ELECTIONS,0.034,11.594
2015,35002,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.594
2015,35002,020260000,TOWN   SCHAUMBURG,0.120,11.594
2015,35002,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,11.594
2015,35002,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,11.594
2015,35002,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0.000,11.594
2015,35002,040210000,SCHOOL DISTRICT C C  54,4.332,11.594
2015,35002,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,11.594
2015,35002,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,11.594
2015,35002,050960000,SCHAUMBURG PARK DISTRICT,0.729,11.594
2015,35002,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,11.594
2015,35002,070390000,PALATINE RURAL FIRE PROTECTION DISTRICT,1.093,11.594
2015,35002,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.594
2015,35002,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,11.594
2015,35003,010010000,COUNTY OF COOK,0.552,12.361
2015,35003,010010001,CONSOLIDATED ELECTIONS,0.034,12.361
2015,35003,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,12.361
2015,35003,020260000,TOWN   SCHAUMBURG,0.120,12.361
2015,35003,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,12.361
2015,35003,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,12.361
2015,35003,031240000,VILLAGE OF STREAMWOOD,1.672,12.361
2015,35003,040210000,SCHOOL DISTRICT C C  54,4.332,12.361
2015,35003,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,12.361
2015,35003,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.654,12.361
2015,35003,050960000,SCHAUMBURG PARK DISTRICT,0.729,12.361
2015,35003,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,12.361
2015,35003,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,12.361
2015,35003,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,12.361
2015,35004,010010000,COUNTY OF COOK,0.552,11.569
2015,35004,010010001,CONSOLIDATED ELECTIONS,0.034,11.569
2015,35004,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.569
2015,35004,020260000,TOWN   SCHAUMBURG,0.120,11.569
2015,35004,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,11.569
2015,35004,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,11.569
2015,35004,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0.000,11.569
2015,35004,040030000,SCHOOL DISTRICT C C  15,4.035,11.569
2015,35004,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,11.569
2015,35004,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,11.569
2015,35004,050960000,SCHAUMBURG PARK DISTRICT,0.729,11.569
2015,35004,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,11.569
2015,35004,070390000,PALATINE RURAL FIRE PROTECTION DISTRICT,1.093,11.569
2015,35004,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.569
2015,35004,080260000,PLUM GROVE ESTATES SANITARY DISTRICT,0.272,11.569
2015,35004,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,11.569
2015,35006,010010000,COUNTY OF COOK,0.552,11.371
2015,35006,010010001,CONSOLIDATED ELECTIONS,0.034,11.371
2015,35006,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.371
2015,35006,020260000,TOWN   SCHAUMBURG,0.120,11.371
2015,35006,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,11.371
2015,35006,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,11.371
2015,35006,031150000,VILLAGE OF SCHAUMBURG,0.710,11.371
2015,35006,040210000,SCHOOL DISTRICT C C  54,4.332,11.371
2015,35006,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,11.371
2015,35006,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.654,11.371
2015,35006,050480000,HOFFMAN ESTATES PARK DISTRICT,0.701,11.371
2015,35006,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,11.371
2015,35006,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.371
2015,35006,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,11.371
2015,35007,010010000,COUNTY OF COOK,0.552,10.879
2015,35007,010010001,CONSOLIDATED ELECTIONS,0.034,10.879
2015,35007,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.879
2015,35007,020260000,TOWN   SCHAUMBURG,0.120,10.879
2015,35007,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,10.879
2015,35007,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,10.879
2015,35007,031120000,VILLAGE OF   ROSELLE,1.107,10.879
2015,35007,040210000,SCHOOL DISTRICT C C  54,4.332,10.879
2015,35007,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,10.879
2015,35007,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,10.879
2015,35007,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,10.879
2015,35007,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,10.879
2015,35007,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,10.879
2015,35007,990010000,DUPAGE WATER COMMISSION,0.000,10.879
2015,35009,010010000,COUNTY OF COOK,0.552,11.575
2015,35009,010010001,CONSOLIDATED ELECTIONS,0.034,11.575
2015,35009,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.575
2015,35009,020260000,TOWN   SCHAUMBURG,0.120,11.575
2015,35009,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,11.575
2015,35009,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,11.575
2015,35009,031120000,VILLAGE OF   ROSELLE,1.107,11.575
2015,35009,040210000,SCHOOL DISTRICT C C  54,4.332,11.575
2015,35009,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,11.575
2015,35009,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,11.575
2015,35009,050960000,SCHAUMBURG PARK DISTRICT,0.729,11.575
2015,35009,060460000,ROSELLE PUBLIC LIBRARY,0.369,11.575
2015,35009,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.575
2015,35009,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,11.575
2015,35009,990010000,DUPAGE WATER COMMISSION,0.000,11.575
2015,35011,010010000,COUNTY OF COOK,0.552,11.211
2015,35011,010010001,CONSOLIDATED ELECTIONS,0.034,11.211
2015,35011,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.211
2015,35011,020260000,TOWN   SCHAUMBURG,0.120,11.211
2015,35011,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,11.211
2015,35011,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,11.211
2015,35011,031150000,VILLAGE OF SCHAUMBURG,0.710,11.211
2015,35011,040210000,SCHOOL DISTRICT C C  54,4.332,11.211
2015,35011,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,11.211
2015,35011,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,11.211
2015,35011,050960000,SCHAUMBURG PARK DISTRICT,0.729,11.211
2015,35011,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,11.211
2015,35011,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.211
2015,35011,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,11.211
2015,35012,010010000,COUNTY OF COOK,0.552,10.846
2015,35012,010010001,CONSOLIDATED ELECTIONS,0.034,10.846
2015,35012,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.846
2015,35012,020260000,TOWN   SCHAUMBURG,0.120,10.846
2015,35012,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,10.846
2015,35012,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,10.846
2015,35012,031120000,VILLAGE OF   ROSELLE,1.107,10.846
2015,35012,040210000,SCHOOL DISTRICT C C  54,4.332,10.846
2015,35012,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,10.846
2015,35012,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,10.846
2015,35012,060460000,ROSELLE PUBLIC LIBRARY,0.369,10.846
2015,35012,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,10.846
2015,35012,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,10.846
2015,35012,990010000,DUPAGE WATER COMMISSION,0.000,10.846
2015,35013,010010000,COUNTY OF COOK,0.552,12.036
2015,35013,010010001,CONSOLIDATED ELECTIONS,0.034,12.036
2015,35013,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,12.036
2015,35013,020260000,TOWN   SCHAUMBURG,0.120,12.036
2015,35013,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,12.036
2015,35013,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,12.036
2015,35013,030580000,VILLAGE OF   HOFFMAN ESTATES,1.563,12.036
2015,35013,040210000,SCHOOL DISTRICT C C  54,4.332,12.036
2015,35013,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,12.036
2015,35013,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,12.036
2015,35013,050480000,HOFFMAN ESTATES PARK DISTRICT,0.701,12.036
2015,35013,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,12.036
2015,35013,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,12.036
2015,35013,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,12.036
2015,35014,010010000,COUNTY OF COOK,0.552,11.297
2015,35014,010010001,CONSOLIDATED ELECTIONS,0.034,11.297
2015,35014,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.297
2015,35014,020260000,TOWN   SCHAUMBURG,0.120,11.297
2015,35014,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,11.297
2015,35014,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,11.297
2015,35014,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0.000,11.297
2015,35014,040030000,SCHOOL DISTRICT C C  15,4.035,11.297
2015,35014,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,11.297
2015,35014,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,11.297
2015,35014,050960000,SCHAUMBURG PARK DISTRICT,0.729,11.297
2015,35014,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,11.297
2015,35014,070390000,PALATINE RURAL FIRE PROTECTION DISTRICT,1.093,11.297
2015,35014,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.297
2015,35014,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,11.297
2015,35015,010010000,COUNTY OF COOK,0.552,12.064
2015,35015,010010001,CONSOLIDATED ELECTIONS,0.034,12.064
2015,35015,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,12.064
2015,35015,020260000,TOWN   SCHAUMBURG,0.120,12.064
2015,35015,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,12.064
2015,35015,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,12.064
2015,35015,030580000,VILLAGE OF   HOFFMAN ESTATES,1.563,12.064
2015,35015,040210000,SCHOOL DISTRICT C C  54,4.332,12.064
2015,35015,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,12.064
2015,35015,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,12.064
2015,35015,050960000,SCHAUMBURG PARK DISTRICT,0.729,12.064
2015,35015,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,12.064
2015,35015,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,12.064
2015,35015,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,12.064
2015,35018,010010000,COUNTY OF COOK,0.552,10.873
2015,35018,010010001,CONSOLIDATED ELECTIONS,0.034,10.873
2015,35018,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.873
2015,35018,020260000,TOWN   SCHAUMBURG,0.120,10.873
2015,35018,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,10.873
2015,35018,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,10.873
2015,35018,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0.000,10.873
2015,35018,040210000,SCHOOL DISTRICT C C  54,4.332,10.873
2015,35018,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,10.873
2015,35018,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,10.873
2015,35018,050480000,HOFFMAN ESTATES PARK DISTRICT,0.701,10.873
2015,35018,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,10.873
2015,35018,070190000,HOFFMAN ESTATES FIRE PROTECTION DIST 1,0.400,10.873
2015,35018,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,10.873
2015,35018,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,10.873
2015,35019,010010000,COUNTY OF COOK,0.552,11.211
2015,35019,010010001,CONSOLIDATED ELECTIONS,0.034,11.211
2015,35019,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.211
2015,35019,020260000,TOWN   SCHAUMBURG,0.120,11.211
2015,35019,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,11.211
2015,35019,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,11.211
2015,35019,031150000,VILLAGE OF SCHAUMBURG,0.710,11.211
2015,35019,040210000,SCHOOL DISTRICT C C  54,4.332,11.211
2015,35019,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,11.211
2015,35019,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,11.211
2015,35019,050960000,SCHAUMBURG PARK DISTRICT,0.729,11.211
2015,35019,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,11.211
2015,35019,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.211
2015,35019,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,11.211
2015,35020,010010000,COUNTY OF COOK,0.552,11.614
2015,35020,010010001,CONSOLIDATED ELECTIONS,0.034,11.614
2015,35020,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.614
2015,35020,020260000,TOWN   SCHAUMBURG,0.120,11.614
2015,35020,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,11.614
2015,35020,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,11.614
2015,35020,030350000,VILLAGE OF ELK GROVE VILLAGE,1.015,11.614
2015,35020,040210000,SCHOOL DISTRICT C C  54,4.332,11.614
2015,35020,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,11.614
2015,35020,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,11.614
2015,35020,050320000,ELK GROVE PARK DISTRICT,0.827,11.614
2015,35020,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,11.614
2015,35020,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.614
2015,35020,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,11.614
2015,35021,010010000,COUNTY OF COOK,0.552,13.251
2015,35021,010010001,CONSOLIDATED ELECTIONS,0.034,13.251
2015,35021,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.251
2015,35021,020260000,TOWN   SCHAUMBURG,0.120,13.251
2015,35021,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,13.251
2015,35021,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,13.251
2015,35021,031110000,CITY OF   ROLLING MEADOWS,1.870,13.251
2015,35021,031110001,CITY OF ROLLING MEADOWS LIBRARY FUND,0.533,13.251
2015,35021,040210000,SCHOOL DISTRICT C C  54,4.332,13.251
2015,35021,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,13.251
2015,35021,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,13.251
2015,35021,050930000,ROLLING MEADOWS PARK DISTRICT,0.749,13.251
2015,35021,050960000,SCHAUMBURG PARK DISTRICT,0.729,13.251
2015,35021,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,13.251
2015,35021,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,13.251
2015,35022,010010000,COUNTY OF COOK,0.552,13.300
2015,35022,010010001,CONSOLIDATED ELECTIONS,0.034,13.300
2015,35022,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.300
2015,35022,020260000,TOWN   SCHAUMBURG,0.120,13.300
2015,35022,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,13.300
2015,35022,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,13.300
2015,35022,030500000,VILLAGE OF   HANOVER PARK,2.863,13.300
2015,35022,040210000,SCHOOL DISTRICT C C  54,4.332,13.300
2015,35022,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,13.300
2015,35022,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,13.300
2015,35022,050420000,HANOVER PARK PARK DISTRICT,0.665,13.300
2015,35022,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,13.300
2015,35022,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,13.300
2015,35022,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,13.300
2015,35023,010010000,COUNTY OF COOK,0.552,11.516
2015,35023,010010001,CONSOLIDATED ELECTIONS,0.034,11.516
2015,35023,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.516
2015,35023,020260000,TOWN   SCHAUMBURG,0.120,11.516
2015,35023,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,11.516
2015,35023,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,11.516
2015,35023,030350000,VILLAGE OF ELK GROVE VILLAGE,1.015,11.516
2015,35023,040210000,SCHOOL DISTRICT C C  54,4.332,11.516
2015,35023,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,11.516
2015,35023,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,11.516
2015,35023,050960000,SCHAUMBURG PARK DISTRICT,0.729,11.516
2015,35023,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,11.516
2015,35023,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.516
2015,35023,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,11.516
2015,35024,010010000,COUNTY OF COOK,0.552,10.599
2015,35024,010010001,CONSOLIDATED ELECTIONS,0.034,10.599
2015,35024,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.599
2015,35024,020260000,TOWN   SCHAUMBURG,0.120,10.599
2015,35024,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,10.599
2015,35024,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,10.599
2015,35024,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0.000,10.599
2015,35024,040210000,SCHOOL DISTRICT C C  54,4.332,10.599
2015,35024,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,10.599
2015,35024,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,10.599
2015,35024,050320000,ELK GROVE PARK DISTRICT,0.827,10.599
2015,35024,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,10.599
2015,35024,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,10.599
2015,35024,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,10.599
2015,35025,010010000,COUNTY OF COOK,0.552,10.501
2015,35025,010010001,CONSOLIDATED ELECTIONS,0.034,10.501
2015,35025,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.501
2015,35025,020260000,TOWN   SCHAUMBURG,0.120,10.501
2015,35025,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.017,10.501
2015,35025,020260003,ROAD AND BRIDGE SCHAUMBURG,0.034,10.501
2015,35025,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0.000,10.501
2015,35025,040210000,SCHOOL DISTRICT C C  54,4.332,10.501
2015,35025,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,10.501
2015,35025,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,10.501
2015,35025,050960000,SCHAUMBURG PARK DISTRICT,0.729,10.501
2015,35025,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.402,10.501
2015,35025,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,10.501
2015,35025,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,10.501
2015,35027,010010000,COUNTY OF COOK,0.552,12.224
2015,35027,010010001,CONSOLIDATED ELECTIONS,0.034,12.224
