Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2016,13052,050490000,HOMEWOOD FLOSSMOOR PARK DISTRICT,0.863,17.128
2016,13052,060230000,HOMEWOOD PUBLIC LIBRARY DISTRICT,0.704,17.128
2016,13052,080350000,THORN CREEK BASIN SANITARY DISTRICT,0,17.128
2016,13052,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,17.128
2016,13053,010010000,COUNTY OF COOK,0.533,17.168
2016,13053,010010001,CONSOLIDATED ELECTIONS,0,17.168
2016,13053,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,17.168
2016,13053,020040000,TOWN   BREMEN,0.087,17.168
2016,13053,020040002,GENERAL ASSISTANCE   BREMEN,0.019,17.168
2016,13053,020040003,ROAD AND BRIDGE BREMEN,0.057,17.168
2016,13053,031100000,VILLAGE OF   ROBBINS,4.769,17.168
2016,13053,040950000,SCHOOL DISTRICT  143 1/2,4.092,17.168
2016,13053,042240000,COMMUNITY HIGH SCHOOL  228,5.296,17.168
2016,13053,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,17.168
2016,13053,050920000,ROBBINS PARK DISTRICT,0.466,17.168
2016,13053,060520000,WILLIAM LEONARD PUBLIC LIBRARY DISTRICT,0.756,17.168
2016,13053,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,17.168
2016,13053,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,17.168
2016,13055,010010000,COUNTY OF COOK,0.533,13.524
2016,13055,010010001,CONSOLIDATED ELECTIONS,0,13.524
2016,13055,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,13.524
2016,13055,020040000,TOWN   BREMEN,0.087,13.524
2016,13055,020040002,GENERAL ASSISTANCE   BREMEN,0.019,13.524
2016,13055,020040003,ROAD AND BRIDGE BREMEN,0.057,13.524
2016,13055,030900000,CITY OF OAK FOREST,2.456,13.524
2016,13055,040980000,SCHOOL DISTRICT C C  146,5.943,13.524
2016,13055,042260000,CONSOLIDATED HIGH SCHOOL  230,2.778,13.524
2016,13055,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.406,13.524
2016,13055,051020000,TINLEY PARK PARK DISTRICT,0.522,13.524
2016,13055,060010000,ACORN PUBLIC LIBRARY DISTRICT,0.237,13.524
2016,13055,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,13.524
2016,13055,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.524
2016,13056,010010000,COUNTY OF COOK,0.533,16.188
2016,13056,010010001,CONSOLIDATED ELECTIONS,0,16.188
2016,13056,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,16.188
2016,13056,020040000,TOWN   BREMEN,0.087,16.188
2016,13056,020040002,GENERAL ASSISTANCE   BREMEN,0.019,16.188
2016,13056,020040003,ROAD AND BRIDGE BREMEN,0.057,16.188
2016,13056,030900000,CITY OF OAK FOREST,2.456,16.188
2016,13056,040970000,SCHOOL DISTRICT 145,5.755,16.188
2016,13056,042240000,COMMUNITY HIGH SCHOOL  228,5.296,16.188
2016,13056,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,16.188
2016,13056,050740000,OAK FOREST PARK DISTRICT,0.655,16.188
2016,13056,060010000,ACORN PUBLIC LIBRARY DISTRICT,0.237,16.188
2016,13056,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,16.188
2016,13056,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,16.188
2016,13057,010010000,COUNTY OF COOK,0.533,13.221
2016,13057,010010001,CONSOLIDATED ELECTIONS,0,13.221
2016,13057,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,13.221
2016,13057,020040000,TOWN   BREMEN,0.087,13.221
2016,13057,020040002,GENERAL ASSISTANCE   BREMEN,0.019,13.221
2016,13057,020040003,ROAD AND BRIDGE BREMEN,0.057,13.221
2016,13057,041140000,SCHOOL DISTRICT 160,6.136,13.221
2016,13057,042240000,COMMUNITY HIGH SCHOOL  228,5.296,13.221
2016,13057,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,13.221
2016,13057,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,13.221
2016,13057,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.221
2016,13058,010010000,COUNTY OF COOK,0.533,23.655
2016,13058,010010001,CONSOLIDATED ELECTIONS,0,23.655
2016,13058,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,23.655
2016,13058,020040000,TOWN   BREMEN,0.087,23.655
2016,13058,020040002,GENERAL ASSISTANCE   BREMEN,0.019,23.655
2016,13058,020040003,ROAD AND BRIDGE BREMEN,0.057,23.655
2016,13058,030240000,CITY OF   COUNTRY CLUB HILLS,9.715,23.655
2016,13058,041140000,SCHOOL DISTRICT 160,6.136,23.655
2016,13058,042240000,COMMUNITY HIGH SCHOOL  228,5.296,23.655
2016,13058,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,23.655
2016,13058,050240000,COUNTRY CLUB HILLS PARK DISTRICT,0.719,23.655
2016,13058,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,23.655
2016,13058,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,23.655
2016,13059,010010000,COUNTY OF COOK,0.533,13.657
2016,13059,010010001,CONSOLIDATED ELECTIONS,0,13.657
2016,13059,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,13.657
2016,13059,020040000,TOWN   BREMEN,0.087,13.657
2016,13059,020040002,GENERAL ASSISTANCE   BREMEN,0.019,13.657
2016,13059,020040003,ROAD AND BRIDGE BREMEN,0.057,13.657
2016,13059,030900000,CITY OF OAK FOREST,2.456,13.657
2016,13059,040980000,SCHOOL DISTRICT C C  146,5.943,13.657
2016,13059,042260000,CONSOLIDATED HIGH SCHOOL  230,2.778,13.657
2016,13059,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.406,13.657
2016,13059,050740000,OAK FOREST PARK DISTRICT,0.655,13.657
2016,13059,060010000,ACORN PUBLIC LIBRARY DISTRICT,0.237,13.657
2016,13059,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,13.657
2016,13059,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.657
2016,13060,010010000,COUNTY OF COOK,0.533,10.546
2016,13060,010010001,CONSOLIDATED ELECTIONS,0,10.546
2016,13060,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.546
2016,13060,020040000,TOWN   BREMEN,0.087,10.546
2016,13060,020040002,GENERAL ASSISTANCE   BREMEN,0.019,10.546
2016,13060,020040003,ROAD AND BRIDGE BREMEN,0.057,10.546
2016,13060,040980000,SCHOOL DISTRICT C C  146,5.943,10.546
2016,13060,042260000,CONSOLIDATED HIGH SCHOOL  230,2.778,10.546
2016,13060,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.406,10.546
2016,13060,060010000,ACORN PUBLIC LIBRARY DISTRICT,0.237,10.546
2016,13060,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.546
2016,13060,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,10.546
2016,13061,010010000,COUNTY OF COOK,0.533,15.087
2016,13061,010010001,CONSOLIDATED ELECTIONS,0,15.087
2016,13061,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,15.087
2016,13061,020040000,TOWN   BREMEN,0.087,15.087
2016,13061,020040002,GENERAL ASSISTANCE   BREMEN,0.019,15.087
2016,13061,020040003,ROAD AND BRIDGE BREMEN,0.057,15.087
2016,13061,030800000,VILLAGE OF   MIDLOTHIAN,2.584,15.087
2016,13061,030800001,VILLAGE OF MIDLOTHIAN LIBRARY FUND,0.702,15.087
2016,13061,040930000,SCHOOL DISTRICT  142,4.225,15.087
2016,13061,042240000,COMMUNITY HIGH SCHOOL  228,5.296,15.087
2016,13061,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.406,15.087
2016,13061,050640000,MIDLOTHIAN PARK DISTRICT,0.692,15.087
2016,13061,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,15.087
2016,13061,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,15.087
2016,13062,010010000,COUNTY OF COOK,0.533,24.171
2016,13062,010010001,CONSOLIDATED ELECTIONS,0,24.171
2016,13062,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,24.171
2016,13062,020040000,TOWN   BREMEN,0.087,24.171
2016,13062,020040002,GENERAL ASSISTANCE   BREMEN,0.019,24.171
2016,13062,020040003,ROAD AND BRIDGE BREMEN,0.057,24.171
2016,13062,030240000,CITY OF   COUNTRY CLUB HILLS,9.715,24.171
2016,13062,041140000,SCHOOL DISTRICT 160,6.136,24.171
2016,13062,042240000,COMMUNITY HIGH SCHOOL  228,5.296,24.171
2016,13062,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,24.171
2016,13062,050240000,COUNTRY CLUB HILLS PARK DISTRICT,0.719,24.171
2016,13062,060190000,GRANDE PRAIRIE PUBLIC LIB DIST,0.516,24.171
2016,13062,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,24.171
2016,13062,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,24.171
2016,13063,010010000,COUNTY OF COOK,0.533,24.306
2016,13063,010010001,CONSOLIDATED ELECTIONS,0,24.306
2016,13063,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,24.306
2016,13063,020040000,TOWN   BREMEN,0.087,24.306
2016,13063,020040002,GENERAL ASSISTANCE   BREMEN,0.019,24.306
2016,13063,020040003,ROAD AND BRIDGE BREMEN,0.057,24.306
2016,13063,030240000,CITY OF   COUNTRY CLUB HILLS,9.715,24.306
2016,13063,040960000,SCHOOL DISTRICT  144,6.271,24.306
2016,13063,042240000,COMMUNITY HIGH SCHOOL  228,5.296,24.306
2016,13063,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,24.306
2016,13063,050240000,COUNTRY CLUB HILLS PARK DISTRICT,0.719,24.306
2016,13063,060190000,GRANDE PRAIRIE PUBLIC LIB DIST,0.516,24.306
2016,13063,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,24.306
2016,13063,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,24.306
2016,13064,010010000,COUNTY OF COOK,0.533,16.376
2016,13064,010010001,CONSOLIDATED ELECTIONS,0,16.376
2016,13064,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,16.376
2016,13064,020040000,TOWN   BREMEN,0.087,16.376
2016,13064,020040002,GENERAL ASSISTANCE   BREMEN,0.019,16.376
2016,13064,020040003,ROAD AND BRIDGE BREMEN,0.057,16.376
2016,13064,030900000,CITY OF OAK FOREST,2.456,16.376
2016,13064,040980000,SCHOOL DISTRICT C C  146,5.943,16.376
2016,13064,042240000,COMMUNITY HIGH SCHOOL  228,5.296,16.376
2016,13064,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,16.376
2016,13064,050740000,OAK FOREST PARK DISTRICT,0.655,16.376
2016,13064,060010000,ACORN PUBLIC LIBRARY DISTRICT,0.237,16.376
2016,13064,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,16.376
2016,13064,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,16.376
2016,13065,010010000,COUNTY OF COOK,0.533,23.79
2016,13065,010010001,CONSOLIDATED ELECTIONS,0,23.79
2016,13065,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,23.79
2016,13065,020040000,TOWN   BREMEN,0.087,23.79
2016,13065,020040002,GENERAL ASSISTANCE   BREMEN,0.019,23.79
2016,13065,020040003,ROAD AND BRIDGE BREMEN,0.057,23.79
2016,13065,030240000,CITY OF   COUNTRY CLUB HILLS,9.715,23.79
2016,13065,040970000,SCHOOL DISTRICT 145,5.755,23.79
2016,13065,042240000,COMMUNITY HIGH SCHOOL  228,5.296,23.79
2016,13065,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,23.79
2016,13065,050240000,COUNTRY CLUB HILLS PARK DISTRICT,0.719,23.79
2016,13065,060190000,GRANDE PRAIRIE PUBLIC LIB DIST,0.516,23.79
2016,13065,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,23.79
2016,13065,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,23.79
2016,13066,010010000,COUNTY OF COOK,0.533,22.792
2016,13066,010010001,CONSOLIDATED ELECTIONS,0,22.792
2016,13066,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,22.792
2016,13066,020040000,TOWN   BREMEN,0.087,22.792
2016,13066,020040002,GENERAL ASSISTANCE   BREMEN,0.019,22.792
2016,13066,020040003,ROAD AND BRIDGE BREMEN,0.057,22.792
2016,13066,030240000,CITY OF   COUNTRY CLUB HILLS,9.715,22.792
2016,13066,040970000,SCHOOL DISTRICT 145,5.755,22.792
2016,13066,042240000,COMMUNITY HIGH SCHOOL  228,5.296,22.792
2016,13066,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,22.792
2016,13066,060010000,ACORN PUBLIC LIBRARY DISTRICT,0.237,22.792
2016,13066,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,22.792
2016,13066,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,22.792
2016,13067,010010000,COUNTY OF COOK,0.533,14.658
2016,13067,010010001,CONSOLIDATED ELECTIONS,0,14.658
2016,13067,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,14.658
2016,13067,020040000,TOWN   BREMEN,0.087,14.658
2016,13067,020040002,GENERAL ASSISTANCE   BREMEN,0.019,14.658
2016,13067,020040003,ROAD AND BRIDGE BREMEN,0.057,14.658
2016,13067,030900000,CITY OF OAK FOREST,2.456,14.658
2016,13067,040930000,SCHOOL DISTRICT  142,4.225,14.658
2016,13067,042240000,COMMUNITY HIGH SCHOOL  228,5.296,14.658
2016,13067,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,14.658
2016,13067,050740000,OAK FOREST PARK DISTRICT,0.655,14.658
2016,13067,060010000,ACORN PUBLIC LIBRARY DISTRICT,0.237,14.658
2016,13067,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,14.658
2016,13067,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,14.658
2016,13068,010010000,COUNTY OF COOK,0.533,15.288
2016,13068,010010001,CONSOLIDATED ELECTIONS,0,15.288
2016,13068,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,15.288
2016,13068,020040000,TOWN   BREMEN,0.087,15.288
2016,13068,020040002,GENERAL ASSISTANCE   BREMEN,0.019,15.288
2016,13068,020040003,ROAD AND BRIDGE BREMEN,0.057,15.288
2016,13068,030800000,VILLAGE OF   MIDLOTHIAN,2.584,15.288
2016,13068,030800001,VILLAGE OF MIDLOTHIAN LIBRARY FUND,0.702,15.288
2016,13068,040930000,SCHOOL DISTRICT  142,4.225,15.288
2016,13068,042240000,COMMUNITY HIGH SCHOOL  228,5.296,15.288
2016,13068,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,15.288
2016,13068,050640000,MIDLOTHIAN PARK DISTRICT,0.692,15.288
2016,13068,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,15.288
2016,13068,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,15.288
2016,13069,010010000,COUNTY OF COOK,0.533,12.332
2016,13069,010010001,CONSOLIDATED ELECTIONS,0,12.332
2016,13069,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,12.332
2016,13069,020040000,TOWN   BREMEN,0.087,12.332
2016,13069,020040002,GENERAL ASSISTANCE   BREMEN,0.019,12.332
2016,13069,020040003,ROAD AND BRIDGE BREMEN,0.057,12.332
2016,13069,030260000,VILLAGE OF   CRESTWOOD,0.589,12.332
2016,13069,040850000,SCHOOL DISTRICT  130,5.991,12.332
2016,13069,042180000,COMMUNITY HIGH SCHOOL  218,4.164,12.332
2016,13069,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.406,12.332
2016,13069,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,12.332
2016,13069,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,12.332
2016,13070,010010000,COUNTY OF COOK,0.533,16.704
2016,13070,010010001,CONSOLIDATED ELECTIONS,0,16.704
2016,13070,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,16.704
2016,13070,020040000,TOWN   BREMEN,0.087,16.704
2016,13070,020040002,GENERAL ASSISTANCE   BREMEN,0.019,16.704
2016,13070,020040003,ROAD AND BRIDGE BREMEN,0.057,16.704
2016,13070,030900000,CITY OF OAK FOREST,2.456,16.704
2016,13070,040960000,SCHOOL DISTRICT  144,6.271,16.704
2016,13070,042240000,COMMUNITY HIGH SCHOOL  228,5.296,16.704
2016,13070,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,16.704
2016,13070,050740000,OAK FOREST PARK DISTRICT,0.655,16.704
2016,13070,060010000,ACORN PUBLIC LIBRARY DISTRICT,0.237,16.704
2016,13070,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,16.704
2016,13070,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,16.704
2016,13071,010010000,COUNTY OF COOK,0.533,23.967
2016,13071,010010001,CONSOLIDATED ELECTIONS,0,23.967
2016,13071,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,23.967
2016,13071,020040000,TOWN   BREMEN,0.087,23.967
2016,13071,020040002,GENERAL ASSISTANCE   BREMEN,0.019,23.967
2016,13071,020040003,ROAD AND BRIDGE BREMEN,0.057,23.967
2016,13071,030730000,CITY OF   MARKHAM,9.852,23.967
2016,13071,030730001,CITY OF MARKHAM LIBRARY FUND,0.759,23.967
2016,13071,040960000,SCHOOL DISTRICT  144,6.271,23.967
2016,13071,042240000,COMMUNITY HIGH SCHOOL  228,5.296,23.967
2016,13071,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,23.967
2016,13071,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,23.967
2016,13071,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,23.967
2016,13072,010010000,COUNTY OF COOK,0.533,23.511
2016,13072,010010001,CONSOLIDATED ELECTIONS,0,23.511
2016,13072,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,23.511
2016,13072,020040000,TOWN   BREMEN,0.087,23.511
2016,13072,020040002,GENERAL ASSISTANCE   BREMEN,0.019,23.511
2016,13072,020040003,ROAD AND BRIDGE BREMEN,0.057,23.511
2016,13072,030240000,CITY OF   COUNTRY CLUB HILLS,9.715,23.511
2016,13072,040970000,SCHOOL DISTRICT 145,5.755,23.511
2016,13072,042240000,COMMUNITY HIGH SCHOOL  228,5.296,23.511
2016,13072,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,23.511
2016,13072,050240000,COUNTRY CLUB HILLS PARK DISTRICT,0.719,23.511
2016,13072,060010000,ACORN PUBLIC LIBRARY DISTRICT,0.237,23.511
2016,13072,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,23.511
2016,13072,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,23.511
2016,13074,010010000,COUNTY OF COOK,0.533,20.326
2016,13074,010010001,CONSOLIDATED ELECTIONS,0,20.326
2016,13074,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,20.326
2016,13074,020040000,TOWN   BREMEN,0.087,20.326
2016,13074,020040002,GENERAL ASSISTANCE   BREMEN,0.019,20.326
2016,13074,020040003,ROAD AND BRIDGE BREMEN,0.057,20.326
2016,13074,030530000,VILLAGE OF   HAZELCREST,5.98,20.326
2016,13074,041150000,SCHOOL DISTRICT 161,6.256,20.326
2016,13074,042240000,COMMUNITY HIGH SCHOOL  228,5.296,20.326
2016,13074,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,20.326
2016,13074,050450000,HAZELCREST PARK DISTRICT,1.005,20.326
2016,13074,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,20.326
2016,13074,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,20.326
2016,13078,010010000,COUNTY OF COOK,0.533,14.421
2016,13078,010010001,CONSOLIDATED ELECTIONS,0,14.421
2016,13078,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,14.421
2016,13078,020040000,TOWN   BREMEN,0.087,14.421
2016,13078,020040002,GENERAL ASSISTANCE   BREMEN,0.019,14.421
2016,13078,020040003,ROAD AND BRIDGE BREMEN,0.057,14.421
2016,13078,030900000,CITY OF OAK FOREST,2.456,14.421
2016,13078,040930000,SCHOOL DISTRICT  142,4.225,14.421
2016,13078,042240000,COMMUNITY HIGH SCHOOL  228,5.296,14.421
2016,13078,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,14.421
2016,13078,050740000,OAK FOREST PARK DISTRICT,0.655,14.421
2016,13078,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,14.421
2016,13078,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,14.421
2016,13079,010010000,COUNTY OF COOK,0.533,13.265
2016,13079,010010001,CONSOLIDATED ELECTIONS,0,13.265
2016,13079,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,13.265
2016,13079,020040000,TOWN   BREMEN,0.087,13.265
2016,13079,020040002,GENERAL ASSISTANCE   BREMEN,0.019,13.265
2016,13079,020040003,ROAD AND BRIDGE BREMEN,0.057,13.265
2016,13079,040980000,SCHOOL DISTRICT C C  146,5.943,13.265
2016,13079,042240000,COMMUNITY HIGH SCHOOL  228,5.296,13.265
2016,13079,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,13.265
2016,13079,060010000,ACORN PUBLIC LIBRARY DISTRICT,0.237,13.265
2016,13079,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,13.265
2016,13079,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.265
2016,13081,010010000,COUNTY OF COOK,0.533,20.857
2016,13081,010010001,CONSOLIDATED ELECTIONS,0,20.857
2016,13081,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,20.857
2016,13081,020040000,TOWN   BREMEN,0.087,20.857
2016,13081,020040002,GENERAL ASSISTANCE   BREMEN,0.019,20.857
2016,13081,020040003,ROAD AND BRIDGE BREMEN,0.057,20.857
2016,13081,030530000,VILLAGE OF   HAZELCREST,5.98,20.857
2016,13081,040960000,SCHOOL DISTRICT  144,6.271,20.857
2016,13081,042240000,COMMUNITY HIGH SCHOOL  228,5.296,20.857
2016,13081,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,20.857
2016,13081,050450000,HAZELCREST PARK DISTRICT,1.005,20.857
2016,13081,060190000,GRANDE PRAIRIE PUBLIC LIB DIST,0.516,20.857
2016,13081,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,20.857
2016,13081,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,20.857
2016,13082,010010000,COUNTY OF COOK,0.533,13.593
2016,13082,010010001,CONSOLIDATED ELECTIONS,0,13.593
2016,13082,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,13.593
2016,13082,020040000,TOWN   BREMEN,0.087,13.593
2016,13082,020040002,GENERAL ASSISTANCE   BREMEN,0.019,13.593
2016,13082,020040003,ROAD AND BRIDGE BREMEN,0.057,13.593
2016,13082,040960000,SCHOOL DISTRICT  144,6.271,13.593
2016,13082,042240000,COMMUNITY HIGH SCHOOL  228,5.296,13.593
2016,13082,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,13.593
2016,13082,060010000,ACORN PUBLIC LIBRARY DISTRICT,0.237,13.593
2016,13082,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,13.593
2016,13082,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.593
2016,13083,010010000,COUNTY OF COOK,0.533,13.458
2016,13083,010010001,CONSOLIDATED ELECTIONS,0,13.458
2016,13083,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,13.458
2016,13083,020040000,TOWN   BREMEN,0.087,13.458
2016,13083,020040002,GENERAL ASSISTANCE   BREMEN,0.019,13.458
2016,13083,020040003,ROAD AND BRIDGE BREMEN,0.057,13.458
2016,13083,041140000,SCHOOL DISTRICT 160,6.136,13.458
2016,13083,042240000,COMMUNITY HIGH SCHOOL  228,5.296,13.458
2016,13083,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,13.458
2016,13083,060010000,ACORN PUBLIC LIBRARY DISTRICT,0.237,13.458
2016,13083,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,13.458
2016,13083,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.458
2016,13084,010010000,COUNTY OF COOK,0.533,13.743
2016,13084,010010001,CONSOLIDATED ELECTIONS,0,13.743
2016,13084,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,13.743
2016,13084,020040000,TOWN   BREMEN,0.087,13.743
2016,13084,020040002,GENERAL ASSISTANCE   BREMEN,0.019,13.743
2016,13084,020040003,ROAD AND BRIDGE BREMEN,0.057,13.743
2016,13084,041140000,SCHOOL DISTRICT 160,6.136,13.743
2016,13084,042240000,COMMUNITY HIGH SCHOOL  228,5.296,13.743
2016,13084,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,13.743
2016,13084,051020000,TINLEY PARK PARK DISTRICT,0.522,13.743
2016,13084,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,13.743
2016,13084,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.743
2016,13085,010010000,COUNTY OF COOK,0.533,12.019
2016,13085,010010001,CONSOLIDATED ELECTIONS,0,12.019
2016,13085,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,12.019
2016,13085,020040000,TOWN   BREMEN,0.087,12.019
2016,13085,020040002,GENERAL ASSISTANCE   BREMEN,0.019,12.019
2016,13085,020040003,ROAD AND BRIDGE BREMEN,0.057,12.019
2016,13085,040940000,SCHOOL DISTRICT  143,4.242,12.019
2016,13085,042240000,COMMUNITY HIGH SCHOOL  228,5.296,12.019
2016,13085,043050000,SOUTH SUBURBAN COLLEGE DISTRICT 510,0.607,12.019
2016,13085,050640000,MIDLOTHIAN PARK DISTRICT,0.692,12.019
2016,13085,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,12.019
2016,13085,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,12.019
2016,13089,010010000,COUNTY OF COOK,0.533,15.249
2016,13089,010010001,CONSOLIDATED ELECTIONS,0,15.249
2016,13089,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,15.249
2016,13089,020040000,TOWN   BREMEN,0.087,15.249
2016,13089,020040002,GENERAL ASSISTANCE   BREMEN,0.019,15.249
2016,13089,020040003,ROAD AND BRIDGE BREMEN,0.057,15.249
2016,13089,031270000,VILLAGE OF   TINLEY PARK,1.475,15.249
